ID	Genus	Species	Chilling	Photoperiod	Target Temperature	Measured Temperature	Individual	ID1	ID2	DOY of Budburst	DAY to Budburst	GDH	Location	Chilling	Stage 2 accomplished	Stage 4 accomplished	Budburst success	GDD
Acer_no_8_15°C_224-1	Acer	Acer truncatum	low	8	15°C	15.1	224-1	Acertruncatum224-1	Acer truncatum_224-1_low_8	32	32	11598	Beijing	53	1	1	#N/A	483
Acer_no_16_15°C_224-1	Acer	Acer truncatum	low	16	15°C	15.08	224-1	Acertruncatum224-1	Acer truncatum_224-1_low_16	32	32	11580	Beijing	53	1	1	#N/A	483
Acer_no_16_15°C_216	Acer	Acer truncatum	low	16	15°C	15.08	216	Acertruncatum216	Acer truncatum_216_low_16	32	32	11580	Beijing	53	1	1	#N/A	483
Acer_no_16_15°C_223	Acer	Acer truncatum	low	16	15°C	15.08	223	Acertruncatum223	Acer truncatum_223_low_16	32	32	11580	Beijing	53	1	0	#N/A	483
Acer_yes_8_10°C_222	Acer	Acer truncatum	high	8	10°C	10.56	222	Acertruncatum222	Acer truncatum_222_high_8	91	35	11558	Beijing	109	1	0	#N/A	482
Acer_yes_8_10°C_224-1	Acer	Acer truncatum	high	8	10°C	10.56	224-1	Acertruncatum224-1	Acer truncatum_224-1_high_8	91	35	11558	Beijing	109	1	0	#N/A	482
Betula_yes_8_5°C_6	Betula	Betula pendula	high	8	5°C	5.66	6	Betulapendula6	Betula pendula_6_high_8	119	73	11533	Zürich	83	1	0	0.82	481
Carpinus_no_16_10°C_285	Carpinus	Carpinus turczaninowii	low	16	10°C	9.75	285	Carpinusturczaninowii285	Carpinus turczaninowii_285_low_16	49	49	11466	Beijing	53	1	0	#N/A	478
Carpinus_no_16_10°C_183	Carpinus	Carpinus turczaninowii	low	16	10°C	9.75	183	Carpinusturczaninowii183	Carpinus turczaninowii_183_low_16	49	49	11466	Beijing	53	1	1	#N/A	478
Acer_no_16_10°C_224-1	Acer	Acer truncatum	low	16	10°C	9.75	224-1	Acertruncatum224-1	Acer truncatum_224-1_low_16	49	49	11466	Beijing	53	1	0	#N/A	478
Acer_no_16_10°C_224-2	Acer	Acer truncatum	low	16	10°C	9.75	224-2	Acertruncatum224-2	Acer truncatum_224-2_low_16	49	49	11466	Beijing	53	1	1	#N/A	478
Betula_yes_16_10°C_8	Betula	Betula pendula	high	16	10°C	10.03	8	Betulapendula8	Betula pendula_8_high_16	87	41	11478	Zürich	83	1	1	0.73	478
Tilia_yes_16_10°C_5	Tilia	Tilia cordata	high	16	10°C	10.03	5	Tiliacordata5	Tilia cordata_5_high_16	87	41	11478	Zürich	83	1	1	0.63	478
Carpinus_no_8_5°C_32	Carpinus	Carpinus turczaninowii	low	8	5°C	5.61	32	Carpinusturczaninowii32	Carpinus turczaninowii_32_low_8	85	85	11441	Beijing	53	1	0	#N/A	477
Carpinus_no_8_5°C_176	Carpinus	Carpinus turczaninowii	low	8	5°C	5.61	176	Carpinusturczaninowii176	Carpinus turczaninowii_176_low_8	85	85	11441	Beijing	53	1	0	#N/A	477
Carpinus_no_8_5°C_75	Carpinus	Carpinus turczaninowii	low	8	5°C	5.61	75	Carpinusturczaninowii75	Carpinus turczaninowii_75_low_8	85	85	11441	Beijing	53	1	0	#N/A	477
Carpinus_no_8_10°C_53	Carpinus	Carpinus turczaninowii	low	8	10°C	9.73	53	Carpinusturczaninowii53	Carpinus turczaninowii_53_low_8	49	49	11447	Beijing	53	1	0	#N/A	477
Betula_yes_8_20°C_229-1	Betula	Betula dahurica	high	8	20°C	20.11	229-1	Betuladahurica229-1	Betula dahurica_229-1_high_8	59	3	4136	Beijing	109	1	1	#N/A	172
Betula_yes_8_20°C_229-2	Betula	Betula dahurica	high	8	20°C	20.11	229-2	Betuladahurica229-2	Betula dahurica_229-2_high_8	59	3	4136	Beijing	109	1	1	#N/A	172
Betula_no_16_15°C_2	Betula	Betula pendula	low	16	15°C	15.34	2	Betulapendula2	Betula pendula_2_low_16	21	31	11414	Zürich	27	1	1	0.46	476
Quercus_no_16_15°C_4	Quercus	Quercus robur	low	16	15°C	15.34	4	Quercusrobur4	Quercus robur_4_low_16	21	31	11414	Zürich	27	1	0	0.4	476
Quercus_no_16_15°C_6	Quercus	Quercus robur	low	16	15°C	15.34	6	Quercusrobur6	Quercus robur_6_low_16	21	31	11414	Zürich	27	1	0	0.35	476
Quercus_yes_8_10°C_6	Quercus	Quercus robur	high	8	10°C	9.93	6	Quercusrobur6	Quercus robur_6_high_8	87	41	11381	Zürich	83	1	0	0.48	474
Carpinus_yes_8_5°C_226	Carpinus	Carpinus turczaninowii	high	8	5°C	5.96	226	Carpinusturczaninowii226	Carpinus turczaninowii_226_high_8	116	60	11277	Beijing	109	1	0	#N/A	470
Acer_yes_8_5°C_224-2	Acer	Acer truncatum	high	8	5°C	5.96	224-2	Acertruncatum224-2	Acer truncatum_224-2_high_8	116	60	11277	Beijing	109	1	0	#N/A	470
Betula_yes_8_5°C_2	Betula	Betula pendula	high	8	5°C	5.66	2	Betulapendula2	Betula pendula_2_high_8	116	70	11124	Zürich	83	1	0	0.64	464
Tilia_no_16_10°C_2	Tilia	Tilia cordata	low	16	10°C	10.24	2	Tiliacordata2	Tilia cordata_2_low_16	35	45	11055	Zürich	27	1	1	0.24	461
Acer_yes_16_10°C_222	Acer	Acer truncatum	high	16	10°C	10.88	222	Acertruncatum222	Acer truncatum_222_high_16	88	32	11045	Beijing	109	1	0	#N/A	460
Acer_yes_16_10°C_160	Acer	Acer truncatum	high	16	10°C	10.88	160	Acertruncatum160	Acer truncatum_160_high_16	88	32	11045	Beijing	109	1	1	#N/A	460
Acer_yes_16_10°C_224-1	Acer	Acer truncatum	high	16	10°C	10.88	224-1	Acertruncatum224-1	Acer truncatum_224-1_high_16	88	32	11045	Beijing	109	1	1	#N/A	460
Carpinus_yes_16_5°C_176	Carpinus	Carpinus turczaninowii	high	16	5°C	6.18	176	Carpinusturczaninowii176	Carpinus turczaninowii_176_high_16	112	56	11000	Beijing	109	1	0	#N/A	458
Carpinus_yes_16_5°C_75	Carpinus	Carpinus turczaninowii	high	16	5°C	6.18	75	Carpinusturczaninowii75	Carpinus turczaninowii_75_high_16	112	56	11000	Beijing	109	1	0	#N/A	458
Betula_no_8_15°C_7	Betula	Betula pendula	low	8	15°C	14.78	7	Betulapendula7	Betula pendula_7_low_8	21	31	10998	Zürich	27	1	1	0.84	458
Tilia_no_8_15°C_2	Tilia	Tilia cordata	low	8	15°C	14.78	2	Tiliacordata2	Tilia cordata_2_low_8	21	31	10998	Zürich	27	1	0	0.13	458
Betula_yes_8_20°C_229-3	Betula	Betula dahurica	high	8	20°C	20.11	229-3	Betuladahurica229-3	Betula dahurica_229-3_high_8	59	3	4136	Beijing	109	1	1	#N/A	172
Betula_yes_16_15°C_8	Betula	Betula pendula	high	16	15°C	15.56	8	Betulapendula8	Betula pendula_8_high_16	71	25	10950	Zürich	83	1	1	0.56	456
Quercus_yes_16_15°C_1	Quercus	Quercus robur	high	16	15°C	15.56	1	Quercusrobur1	Quercus robur_1_high_16	71	25	10950	Zürich	83	1	1	0.36	456
Quercus_yes_16_15°C_3	Quercus	Quercus robur	high	16	15°C	15.56	3	Quercusrobur3	Quercus robur_3_high_16	71	25	10950	Zürich	83	1	1	0.38	456
Quercus_yes_16_15°C_7	Quercus	Quercus robur	high	16	15°C	15.56	7	Quercusrobur7	Quercus robur_7_high_16	71	25	10950	Zürich	83	1	0	0.37	456
Quercus_yes_16_15°C_8	Quercus	Quercus robur	high	16	15°C	15.56	8	Quercusrobur8	Quercus robur_8_high_16	71	25	10950	Zürich	83	1	1	0.44	456
Carpinus_no_8_10°C_75	Carpinus	Carpinus turczaninowii	low	8	10°C	9.63	75	Carpinusturczaninowii75	Carpinus turczaninowii_75_low_8	47	47	10867	Beijing	53	1	1	#N/A	453
Acer_yes_8_10°C_160	Acer	Acer truncatum	high	8	10°C	10.55	160	Acertruncatum160	Acer truncatum_160_high_8	88	32	10792	Beijing	109	1	0	#N/A	450
Betula_yes_16_10°C_6	Betula	Betula pendula	high	16	10°C	10.06	6	Betulapendula6	Betula pendula_6_high_16	84	38	10784	Zürich	83	1	1	0.94	449
Carpinus_yes_16_10°C_7	Carpinus	Carpinus betulus	high	16	10°C	10.06	7	Carpinusbetulus7	Carpinus betulus_7_high_16	84	38	10784	Zürich	83	1	0	0.65	449
Carpinus_no_16_10°C_65	Carpinus	Carpinus turczaninowii	low	16	10°C	9.71	65	Carpinusturczaninowii65	Carpinus turczaninowii_65_low_16	46	46	10715	Beijing	53	1	1	#N/A	446
Carpinus_no_16_10°C_176	Carpinus	Carpinus turczaninowii	low	16	10°C	9.71	176	Carpinusturczaninowii176	Carpinus turczaninowii_176_low_16	46	46	10715	Beijing	53	1	1	#N/A	446
Carpinus_no_16_10°C_53	Carpinus	Carpinus turczaninowii	low	16	10°C	9.71	53	Carpinusturczaninowii53	Carpinus turczaninowii_53_low_16	46	46	10715	Beijing	53	1	1	#N/A	446
Acer_no_16_10°C_219	Acer	Acer truncatum	low	16	10°C	9.71	219	Acertruncatum219	Acer truncatum_219_low_16	46	46	10715	Beijing	53	1	1	#N/A	446
Carpinus_yes_16_5°C_226	Carpinus	Carpinus turczaninowii	high	16	5°C	6.19	226	Carpinusturczaninowii226	Carpinus turczaninowii_226_high_16	110	54	10707	Beijing	109	1	0	#N/A	446
Carpinus_yes_16_5°C_32	Carpinus	Carpinus turczaninowii	high	16	5°C	6.19	32	Carpinusturczaninowii32	Carpinus turczaninowii_32_high_16	110	54	10707	Beijing	109	1	1	#N/A	446
Carpinus_yes_16_5°C_65	Carpinus	Carpinus turczaninowii	high	16	5°C	6.19	65	Carpinusturczaninowii65	Carpinus turczaninowii_65_high_16	110	54	10707	Beijing	109	1	0	#N/A	446
Carpinus_yes_16_5°C_285	Carpinus	Carpinus turczaninowii	high	16	5°C	6.19	285	Carpinusturczaninowii285	Carpinus turczaninowii_285_high_16	110	54	10707	Beijing	109	1	1	#N/A	446
Carpinus_yes_16_5°C_183	Carpinus	Carpinus turczaninowii	high	16	5°C	6.19	183	Carpinusturczaninowii183	Carpinus turczaninowii_183_high_16	110	54	10707	Beijing	109	1	0	#N/A	446
Betula_yes_8_20°C_229-4	Betula	Betula dahurica	high	8	20°C	20.11	229-4	Betuladahurica229-4	Betula dahurica_229-4_high_8	59	3	4136	Beijing	109	1	1	#N/A	172
Betula_yes_8_20°C_260-1	Betula	Betula dahurica	high	8	20°C	20.11	260-1	Betuladahurica260-1	Betula dahurica_260-1_high_8	59	3	4136	Beijing	109	1	1	#N/A	172
Betula_yes_8_20°C_260-2	Betula	Betula dahurica	high	8	20°C	20.11	260-2	Betuladahurica260-2	Betula dahurica_260-2_high_8	59	3	4136	Beijing	109	1	1	#N/A	172
Betula_yes_8_20°C_260-3	Betula	Betula dahurica	high	8	20°C	20.11	260-3	Betuladahurica260-3	Betula dahurica_260-3_high_8	59	3	4136	Beijing	109	1	1	#N/A	172
Carpinus_yes_8_5°C_65	Carpinus	Carpinus turczaninowii	high	8	5°C	5.93	65	Carpinusturczaninowii65	Carpinus turczaninowii_65_high_8	112	56	10653	Beijing	109	1	0	#N/A	444
Carpinus_yes_8_5°C_176	Carpinus	Carpinus turczaninowii	high	8	5°C	5.93	176	Carpinusturczaninowii176	Carpinus turczaninowii_176_high_8	112	56	10653	Beijing	109	1	0	#N/A	444
Carpinus_no_8_10°C_226	Carpinus	Carpinus turczaninowii	low	8	10°C	9.61	226	Carpinusturczaninowii226	Carpinus turczaninowii_226_low_8	46	46	10613	Beijing	53	1	0	#N/A	442
Carpinus_no_8_10°C_32	Carpinus	Carpinus turczaninowii	low	8	10°C	9.61	32	Carpinusturczaninowii32	Carpinus turczaninowii_32_low_8	46	46	10613	Beijing	53	1	0	#N/A	442
Carpinus_no_8_10°C_65	Carpinus	Carpinus turczaninowii	low	8	10°C	9.61	65	Carpinusturczaninowii65	Carpinus turczaninowii_65_low_8	46	46	10613	Beijing	53	1	1	#N/A	442
Carpinus_no_8_10°C_176	Carpinus	Carpinus turczaninowii	low	8	10°C	9.61	176	Carpinusturczaninowii176	Carpinus turczaninowii_176_low_8	46	46	10613	Beijing	53	1	0	#N/A	442
Carpinus_no_8_10°C_285	Carpinus	Carpinus turczaninowii	low	8	10°C	9.61	285	Carpinusturczaninowii285	Carpinus turczaninowii_285_low_8	46	46	10613	Beijing	53	1	1	#N/A	442
Betula_yes_8_20°C_260-4	Betula	Betula dahurica	high	8	20°C	20.11	260-4	Betuladahurica260-4	Betula dahurica_260-4_high_8	59	3	4136	Beijing	109	1	1	#N/A	172
Fagus_no_8_20°C_8	Fagus	Fagus sylvatica	low	8	20°C	19.87	8	Fagussylvatica8	Fagus sylvatica_8_low_8	57	67	31956	Zürich	27	1	0	0.06	1332
Betula_yes_16_20°C_3	Betula	Betula pendula	high	16	20°C	21.82	3	Betulapendula3	Betula pendula_3_high_16	57	11	7373	Zürich	83	1	1	1	307
Tilia_yes_8_15°C_5	Tilia	Tilia cordata	high	8	15°C	14.92	5	Tiliacordata5	Tilia cordata_5_high_8	71	25	10564	Zürich	83	1	0	0.44	440
Acer_yes_16_15°C_220	Acer	Acer truncatum	high	16	15°C	16.31	220	Acertruncatum220	Acer truncatum_220_high_16	76	20	10518	Beijing	109	1	0	#N/A	438
Acer_yes_16_15°C_219	Acer	Acer truncatum	high	16	15°C	16.31	219	Acertruncatum219	Acer truncatum_219_high_16	76	20	10518	Beijing	109	1	0	#N/A	438
Acer_yes_16_15°C_216	Acer	Acer truncatum	high	16	15°C	16.31	216	Acertruncatum216	Acer truncatum_216_high_16	76	20	10518	Beijing	109	1	1	#N/A	438
Acer_no_16_15°C_224-2	Acer	Acer truncatum	low	16	15°C	15.08	224-2	Acertruncatum224-2	Acer truncatum_224-2_low_16	29	29	10497	Beijing	53	1	1	#N/A	437
Betula_yes_16_20°C_4	Betula	Betula pendula	high	16	20°C	21.82	4	Betulapendula4	Betula pendula_4_high_16	57	11	7373	Zürich	83	1	1	0.7	307
Carpinus_no_8_15°C_53	Carpinus	Carpinus turczaninowii	low	8	15°C	15.05	53	Carpinusturczaninowii53	Carpinus turczaninowii_53_low_8	29	29	10474	Beijing	53	1	1	#N/A	436
Carpinus_yes_8_5°C_75	Carpinus	Carpinus turczaninowii	high	8	5°C	5.94	75	Carpinusturczaninowii75	Carpinus turczaninowii_75_high_8	110	54	10390	Beijing	109	1	0	#N/A	433
Carpinus_yes_8_5°C_53	Carpinus	Carpinus turczaninowii	high	8	5°C	5.94	53	Carpinusturczaninowii53	Carpinus turczaninowii_53_high_8	110	54	10390	Beijing	109	1	0	#N/A	433
Betula_yes_16_20°C_6	Betula	Betula pendula	high	16	20°C	21.82	6	Betulapendula6	Betula pendula_6_high_16	57	11	7373	Zürich	83	1	1	1	307
Betula_yes_16_20°C_8	Betula	Betula pendula	high	16	20°C	21.82	8	Betulapendula8	Betula pendula_8_high_16	57	11	7373	Zürich	83	1	1	0.71	307
Carpinus_yes_16_20°C_5	Carpinus	Carpinus betulus	high	16	20°C	21.82	5	Carpinusbetulus5	Carpinus betulus_5_high_16	57	11	7373	Zürich	83	1	0	0.43	307
Carpinus_yes_16_20°C_7	Carpinus	Carpinus betulus	high	16	20°C	21.82	7	Carpinusbetulus7	Carpinus betulus_7_high_16	57	11	7373	Zürich	83	1	0	0.3	307
Quercus_yes_16_20°C_6	Quercus	Quercus robur	high	16	20°C	21.82	6	Quercusrobur6	Quercus robur_6_high_16	57	11	7373	Zürich	83	1	0	0.29	307
Betula_yes_8_20°C_1	Betula	Betula pendula	high	8	20°C	21.44	1	Betulapendula1	Betula pendula_1_high_8	57	11	7274	Zürich	83	1	1	0.47	303
Tilia_yes_8_20°C_5	Tilia	Tilia cordata	high	8	20°C	21.44	5	Tiliacordata5	Tilia cordata_5_high_8	57	11	7274	Zürich	83	1	1	0.46	303
Carpinus_yes_16_10°C_75	Carpinus	Carpinus turczaninowii	high	16	10°C	10.9	75	Carpinusturczaninowii75	Carpinus turczaninowii_75_high_16	85	29	10275	Beijing	109	1	1	#N/A	428
Betula_yes_16_20°C_1	Betula	Betula pendula	high	16	20°C	22.98	1	Betulapendula1	Betula pendula_1_high_16	53	7	5473	Zürich	83	1	1	0.48	228
Betula_yes_8_5°C_4	Betula	Betula pendula	high	8	5°C	5.68	4	Betulapendula4	Betula pendula_4_high_8	109	63	10196	Zürich	83	1	0	0.92	425
Betula_yes_16_20°C_2	Betula	Betula pendula	high	16	20°C	22.98	2	Betulapendula2	Betula pendula_2_high_16	53	7	5473	Zürich	83	1	1	0.46	228
Betula_yes_16_20°C_5	Betula	Betula pendula	high	16	20°C	22.98	5	Betulapendula5	Betula pendula_5_high_16	53	7	5473	Zürich	83	1	1	0.93	228
Betula_yes_16_20°C_7	Betula	Betula pendula	high	16	20°C	22.98	7	Betulapendula7	Betula pendula_7_high_16	53	7	5473	Zürich	83	1	1	0.87	228
Acer_yes_16_15°C_222	Acer	Acer truncatum	high	16	15°C	16.31	222	Acertruncatum222	Acer truncatum_222_high_16	75	19	10127	Beijing	109	1	1	#N/A	422
Acer_no_8_10°C_219	Acer	Acer truncatum	low	8	10°C	9.58	219	Acertruncatum219	Acer truncatum_219_low_8	44	44	10113	Beijing	53	1	0	#N/A	421
Betula_no_8_15°C_3	Betula	Betula pendula	low	8	15°C	14.84	3	Betulapendula3	Betula pendula_3_low_8	18	28	9971	Zürich	27	1	1	0.73	415
Carpinus_yes_16_20°C_1	Carpinus	Carpinus betulus	high	16	20°C	22.98	1	Carpinusbetulus1	Carpinus betulus_1_high_16	53	7	5473	Zürich	83	1	0	0.72	228
Carpinus_yes_16_20°C_2	Carpinus	Carpinus betulus	high	16	20°C	22.98	2	Carpinusbetulus2	Carpinus betulus_2_high_16	53	7	5473	Zürich	83	1	1	0.79	228
Betula_yes_16_15°C_4	Betula	Betula pendula	high	16	15°C	15.65	4	Betulapendula4	Betula pendula_4_high_16	68	22	9877	Zürich	83	1	1	0.81	412
Betula_yes_16_15°C_6	Betula	Betula pendula	high	16	15°C	15.65	6	Betulapendula6	Betula pendula_6_high_16	68	22	9877	Zürich	83	1	1	0.9	412
Carpinus_yes_16_15°C_7	Carpinus	Carpinus betulus	high	16	15°C	15.65	7	Carpinusbetulus7	Carpinus betulus_7_high_16	68	22	9877	Zürich	83	1	0	0.32	412
Carpinus_no_16_15°C_285	Carpinus	Carpinus turczaninowii	low	16	15°C	15.04	285	Carpinusturczaninowii285	Carpinus turczaninowii_285_low_16	27	27	9749	Beijing	53	1	1	#N/A	406
Betula_yes_8_5°C_1	Betula	Betula pendula	high	8	5°C	5.69	1	Betulapendula1	Betula pendula_1_high_8	105	59	9667	Zürich	83	1	0	0.91	403
Carpinus_yes_16_20°C_3	Carpinus	Carpinus betulus	high	16	20°C	22.98	3	Carpinusbetulus3	Carpinus betulus_3_high_16	53	7	5473	Zürich	83	1	1	0.58	228
Carpinus_yes_16_20°C_4	Carpinus	Carpinus betulus	high	16	20°C	22.98	4	Carpinusbetulus4	Carpinus betulus_4_high_16	53	7	5473	Zürich	83	1	0	0.52	228
Betula_yes_8_15°C_1	Betula	Betula pendula	high	8	15°C	15	1	Betulapendula1	Betula pendula_1_high_8	68	22	9532	Zürich	83	1	1	0.75	397
Betula_yes_8_15°C_2	Betula	Betula pendula	high	8	15°C	15	2	Betulapendula2	Betula pendula_2_high_8	68	22	9532	Zürich	83	1	1	0.59	397
Betula_yes_8_15°C_3	Betula	Betula pendula	high	8	15°C	15	3	Betulapendula3	Betula pendula_3_high_8	68	22	9532	Zürich	83	1	1	0.91	397
Betula_yes_8_15°C_4	Betula	Betula pendula	high	8	15°C	15	4	Betulapendula4	Betula pendula_4_high_8	68	22	9532	Zürich	83	1	1	1	397
Betula_yes_8_15°C_6	Betula	Betula pendula	high	8	15°C	15	6	Betulapendula6	Betula pendula_6_high_8	68	22	9532	Zürich	83	1	1	0.88	397
Betula_yes_8_15°C_8	Betula	Betula pendula	high	8	15°C	15	8	Betulapendula8	Betula pendula_8_high_8	68	22	9532	Zürich	83	1	1	1	397
Quercus_yes_8_15°C_7	Quercus	Quercus robur	high	8	15°C	15	7	Quercusrobur7	Quercus robur_7_high_8	68	22	9532	Zürich	83	1	0	0.25	397
Carpinus_yes_16_10°C_176	Carpinus	Carpinus turczaninowii	high	16	10°C	10.93	176	Carpinusturczaninowii176	Carpinus turczaninowii_176_high_16	82	26	9511	Beijing	109	1	1	#N/A	396
Carpinus_yes_16_5°C_53	Carpinus	Carpinus turczaninowii	high	16	5°C	6.26	53	Carpinusturczaninowii53	Carpinus turczaninowii_53_high_16	101	45	9454	Beijing	109	1	0	#N/A	394
Carpinus_no_16_15°C_32	Carpinus	Carpinus turczaninowii	low	16	15°C	15.03	32	Carpinusturczaninowii32	Carpinus turczaninowii_32_low_16	26	26	9379	Beijing	53	1	0	#N/A	391
Carpinus_no_16_15°C_65	Carpinus	Carpinus turczaninowii	low	16	15°C	15.03	65	Carpinusturczaninowii65	Carpinus turczaninowii_65_low_16	26	26	9379	Beijing	53	1	1	#N/A	391
Carpinus_no_16_15°C_176	Carpinus	Carpinus turczaninowii	low	16	15°C	15.03	176	Carpinusturczaninowii176	Carpinus turczaninowii_176_low_16	26	26	9379	Beijing	53	1	1	#N/A	391
Carpinus_yes_8_5°C_183	Carpinus	Carpinus turczaninowii	high	8	5°C	6.05	183	Carpinusturczaninowii183	Carpinus turczaninowii_183_high_8	102	46	9369	Beijing	109	1	0	#N/A	390
Carpinus_no_8_15°C_226	Carpinus	Carpinus turczaninowii	low	8	15°C	14.95	226	Carpinusturczaninowii226	Carpinus turczaninowii_226_low_8	26	26	9331	Beijing	53	1	1	#N/A	389
Carpinus_no_8_15°C_176	Carpinus	Carpinus turczaninowii	low	8	15°C	14.95	176	Carpinusturczaninowii176	Carpinus turczaninowii_176_low_8	26	26	9331	Beijing	53	1	1	#N/A	389
Betula_yes_8_5°C_3	Betula	Betula pendula	high	8	5°C	5.7	3	Betulapendula3	Betula pendula_3_high_8	102	56	9274	Zürich	83	1	0	1	386
Betula_yes_8_5°C_5	Betula	Betula pendula	high	8	5°C	5.7	5	Betulapendula5	Betula pendula_5_high_8	102	56	9274	Zürich	83	1	0	0.4	386
Carpinus_yes_16_20°C_6	Carpinus	Carpinus betulus	high	16	20°C	22.98	6	Carpinusbetulus6	Carpinus betulus_6_high_16	53	7	5473	Zürich	83	1	0	0.5	228
Carpinus_yes_16_20°C_8	Carpinus	Carpinus betulus	high	16	20°C	22.98	8	Carpinusbetulus8	Carpinus betulus_8_high_16	53	7	5473	Zürich	83	1	0	0.81	228
Betula_yes_8_20°C_3	Betula	Betula pendula	high	8	20°C	22.52	3	Betulapendula3	Betula pendula_3_high_8	53	7	5396	Zürich	83	1	1	0.9	225
Betula_yes_8_20°C_4	Betula	Betula pendula	high	8	20°C	22.52	4	Betulapendula4	Betula pendula_4_high_8	53	7	5396	Zürich	83	1	0	0.94	225
Betula_yes_8_20°C_5	Betula	Betula pendula	high	8	20°C	22.52	5	Betulapendula5	Betula pendula_5_high_8	53	7	5396	Zürich	83	1	1	1	225
Carpinus_yes_8_10°C_75	Carpinus	Carpinus turczaninowii	high	8	10°C	10.52	75	Carpinusturczaninowii75	Carpinus turczaninowii_75_high_8	82	26	9251	Beijing	109	1	1	#N/A	385
Betula_yes_8_20°C_6	Betula	Betula pendula	high	8	20°C	22.52	6	Betulapendula6	Betula pendula_6_high_8	53	7	5396	Zürich	83	1	1	0.79	225
Betula_yes_8_20°C_7	Betula	Betula pendula	high	8	20°C	22.52	7	Betulapendula7	Betula pendula_7_high_8	53	7	5396	Zürich	83	1	1	0.69	225
Carpinus_yes_16_10°C_5	Carpinus	Carpinus betulus	high	16	10°C	10.13	5	Carpinusbetulus5	Carpinus betulus_5_high_16	77	31	9151	Zürich	83	1	0	0.81	381
Carpinus_yes_8_20°C_1	Carpinus	Carpinus betulus	high	8	20°C	22.52	1	Carpinusbetulus1	Carpinus betulus_1_high_8	53	7	5396	Zürich	83	1	0	0.75	225
Carpinus_yes_8_20°C_2	Carpinus	Carpinus betulus	high	8	20°C	22.52	2	Carpinusbetulus2	Carpinus betulus_2_high_8	53	7	5396	Zürich	83	1	0	0.45	225
Carpinus_yes_8_20°C_4	Carpinus	Carpinus betulus	high	8	20°C	22.52	4	Carpinusbetulus4	Carpinus betulus_4_high_8	53	7	5396	Zürich	83	1	0	0.5	225
Carpinus_yes_8_20°C_5	Carpinus	Carpinus betulus	high	8	20°C	22.52	5	Carpinusbetulus5	Carpinus betulus_5_high_8	53	7	5396	Zürich	83	1	0	0.6	225
Carpinus_yes_8_20°C_6	Carpinus	Carpinus betulus	high	8	20°C	22.52	6	Carpinusbetulus6	Carpinus betulus_6_high_8	53	7	5396	Zürich	83	1	0	0.36	225
Carpinus_yes_8_20°C_8	Carpinus	Carpinus betulus	high	8	20°C	22.52	8	Carpinusbetulus8	Carpinus betulus_8_high_8	53	7	5396	Zürich	83	1	0	0.63	225
Carpinus_no_8_20°C_3	Carpinus	Carpinus betulus	low	8	20°C	19.91	3	Carpinusbetulus3	Carpinus betulus_3_low_8	50	60	28675	Zürich	27	1	1	0.21	1195
Acer_yes_8_15°C_220	Acer	Acer truncatum	high	8	15°C	15.53	220	Acertruncatum220	Acer truncatum_220_high_8	73	17	9024	Beijing	109	1	1	#N/A	376
Acer_yes_8_15°C_160	Acer	Acer truncatum	high	8	15°C	15.53	160	Acertruncatum160	Acer truncatum_160_high_8	73	17	9024	Beijing	109	1	0	#N/A	376
Acer_yes_8_15°C_224-1	Acer	Acer truncatum	high	8	15°C	15.53	224-1	Acertruncatum224-1	Acer truncatum_224-1_high_8	73	17	9024	Beijing	109	1	0	#N/A	376
Acer_yes_8_15°C_224-2	Acer	Acer truncatum	high	8	15°C	15.53	224-2	Acertruncatum224-2	Acer truncatum_224-2_high_8	73	17	9024	Beijing	109	1	0	#N/A	376
Carpinus_yes_16_10°C_183	Carpinus	Carpinus turczaninowii	high	16	10°C	10.97	183	Carpinusturczaninowii183	Carpinus turczaninowii_183_high_16	80	24	9004	Beijing	109	1	0	#N/A	375
Betula_yes_8_10°C_1	Betula	Betula pendula	high	8	10°C	9.94	1	Betulapendula1	Betula pendula_1_high_8	77	31	9010	Zürich	83	1	0	0.82	375
Betula_yes_8_10°C_3	Betula	Betula pendula	high	8	10°C	9.94	3	Betulapendula3	Betula pendula_3_high_8	77	31	9010	Zürich	83	1	1	0.9	375
Betula_yes_8_10°C_4	Betula	Betula pendula	high	8	10°C	9.94	4	Betulapendula4	Betula pendula_4_high_8	77	31	9010	Zürich	83	1	0	1	375
Betula_yes_8_10°C_5	Betula	Betula pendula	high	8	10°C	9.94	5	Betulapendula5	Betula pendula_5_high_8	77	31	9010	Zürich	83	1	0	0.89	375
Carpinus_yes_8_10°C_3	Carpinus	Carpinus betulus	high	8	10°C	9.94	3	Carpinusbetulus3	Carpinus betulus_3_high_8	77	31	9010	Zürich	83	1	0	0.75	375
Carpinus_yes_8_10°C_5	Carpinus	Carpinus betulus	high	8	10°C	9.94	5	Carpinusbetulus5	Carpinus betulus_5_high_8	77	31	9010	Zürich	83	1	0	1	375
Betula_yes_8_5°C_7	Betula	Betula pendula	high	8	5°C	5.71	7	Betulapendula7	Betula pendula_7_high_8	99	53	8875	Zürich	83	1	0	0.9	370
Carpinus_yes_8_5°C_5	Carpinus	Carpinus betulus	high	8	5°C	5.71	5	Carpinusbetulus5	Carpinus betulus_5_high_8	99	53	8875	Zürich	83	1	0	1	370
Carpinus_yes_8_5°C_7	Carpinus	Carpinus betulus	high	8	5°C	5.71	7	Carpinusbetulus7	Carpinus betulus_7_high_8	99	53	8875	Zürich	83	1	0	0.66	370
